"","Patient102","Patient105","Patient106","Patient107","Patient108","Patient112","Patient116","Patient125","Patient126","Patient127","Patient130","Patient131","Patient132","Patient133","Patient134","Patient135","Patient137","Patient140","Patient141","Patient142","Patient143","Patient144","Patient145","Patient146","Patient147","Patient148","Patient149","Patient14","Patient150","Patient154","Patient155","Patient156","Patient158","Patient165","Patient166","Patient167","Patient168","Patient169","Patient170","Patient172","Patient173","Patient179","Patient181","Patient183","Patient184","Patient185","Patient188","Patient18","Patient23","Patient36","Patient37","Patient40","Patient47","Patient48","Patient51","Patient67","Patient75","Patient77","Patient78","Patient79","Patient8","Patient96","Patient98","Patient99","Patient9","Patient191","Patient189","Patient200","Patient201","Patient193","Patient196","Patient197","Patient204","Patient205"
"THBD",2.16025042268365,-9.96578428466209,0.649729469669179,-9.96578428466209,-9.96578428466209,1.27065375555978,0.919598770401868,-0.661213534590058,0.0954613832483157,0.930325880181016,-0.180498363156578,-0.769463613602137,1.30495229016476,0.0952756884600422,1.48089999621461,-1.34362193141672,1.16887058066571,-0.29589198401848,1.66607104202006,-2.81064201223402,-9.96578428466209,-1.35774946594901,0.148459397437363,-0.17097634923202,0.828893623061249,-2.00315278540502,1.86533588730745,1.54292787400801,-0.465216793839391,1.97166248573805,3.30096278122812,1.30523496447658,-0.740710920281486,1.1156625790642,0.231135044316252,-1.33023374309055,1.16200469890406,0.396991222935185,2.25244239621926,2.68283645144714,1.30337848636678,-4.20227536350389,1.09360087190618,-1.7668843652732,2.33197008502152,0.994806239334558,-1.21326708647587,-0.934918733679075,0.231477741109438,-0.464194598702611,2.76975691054649,-2.65860436593315,-1.73507139658379,-2.81016356522835,0.633865150788161,-4.53438360224182,3.5475641111749,0.621943531850134,1.89388109259495,1.4336786164405,0.326521949025423,-1.69243753404583,0.582519930562742,2.25055134996018,0.632641397565456,1.05542513599442,3.60619468615953,-0.570615746486369,0.298089054715483,1.19612976168684,3.65112793202285,1.12577923995274,0.78378394109792,1.42127940841133
"GP5",-9.96578428466209,-9.96578428466209,-3.38048120863549,-9.96578428466209,-9.96578428466209,-4.08036944490154,-2.07507225772928,-5.790785919846,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.35601512063435,-9.96578428466209,-4.19737550810424,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.27394720539067,-4.63784682090835,-4.46963740623672,-4.88341801977608,-5.39303618540135,-9.96578428466209,-3.20554035441002,-4.17623431972039,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.49464136861283,-9.96578428466209,-1.57985553410373,-5.86778703290832,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.72102685189953,-5.27310221251008,-4.26530006772541,-9.96578428466209,-4.23642457503229,-9.96578428466209,-3.31046038465309,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.26743596189483,-5.48291182114987,-4.76035384820474,-5.34009013652732,-5.23399522701331,-4.25427229010077,-4.49408545707133,-9.96578428466209,-4.14980546834382,-4.34197555414027,-4.24286367613088,-9.96578428466209,-9.96578428466209,-5.00532996433806,-5.62260967646368,-5.57271463111071,-5.12018050330947,-3.265755900236
"CPNE7",0.655849406231085,3.68649364211061,2.06419212095677,-9.96578428466209,-9.96578428466209,2.12416590271211,-0.815588311806398,0.60373290583781,1.6795233873821,3.57259975625107,1.70413755692245,-3.62844083227694,1.84708748389688,5.79978477827549,3.55285681563104,2.00053580451756,0.0749621948057267,2.04199635403709,-9.96578428466209,1.62812771157798,-9.96578428466209,-9.96578428466209,-0.662485144142959,-4.23268303276513,2.78026971918918,3.14096286506735,3.94426028643106,0.429847259716038,1.77422009024669,-0.0272344515422499,2.02106396308661,1.15677574134522,0.34290316486174,-3.18170812005093,2.67993346113282,1.55739531630781,-2.27788280560208,1.3770853793129,0.437288507315186,0.702114489207176,2.60406399880992,4.83301651803515,1.11008131248213,-9.96578428466209,1.70919445609963,3.40289210485491,1.46979633089341,0.399018056395499,-0.968559521205056,1.83377881785499,0.781356104402883,1.14026684608968,-9.96578428466209,2.03801457126308,4.90185021987364,-0.140353138890027,5.40759517811965,-0.902363938207791,1.02089599177127,0.356269388195854,-1.69968241408548,-1.10903014575955,1.10306011691576,3.32597237569807,3.61563623379995,2.13658882441194,0.285332411224115,3.39700334321828,3.09039856890043,1.56277073400279,3.62654426747468,-0.0268859313369159,5.02478102545823,-0.419786861846772
"FUCA1",4.20960026388679,4.00354206461772,4.99570429234867,-9.96578428466209,-0.398677723603842,2.50260115535107,4.2043163619733,5.37619798718839,4.07012856033192,4.74539941227644,4.72271859471531,6.20667502079305,5.21688949919734,6.21974313176548,3.68749538812284,4.93419253838844,3.37099738966012,5.10299851721547,2.62111256558395,6.00920975178244,-9.96578428466209,5.40897092766474,6.43818419864165,4.1430293632526,2.26261295873472,6.4369113924753,6.03186737792845,5.5567374542872,4.9329405516624,4.50654302197028,4.73696960919174,5.70592923886035,3.68426964803297,3.96342276920263,3.49086722627283,6.90216038089769,5.36115730850978,4.08900218867835,4.1087316195104,5.66437426704908,5.32853023562143,-0.419794076968363,4.55090954198933,4.78539437999657,5.62270903457069,6.05320070593332,2.4199629556565,2.84512955336631,5.18751621944292,2.74647837774051,4.551567169581,3.18416503505117,4.29874446398856,3.17230861013829,3.06804420558326,2.47644450301354,3.70974470764982,4.48731870534579,3.52880580861695,6.14909667562454,3.80616132055403,2.70683526503053,4.35115332815908,7.0832496328695,2.77293396774949,4.77190207535368,3.96566580146057,5.33216130440153,2.86568120077898,4.22609900363269,3.5213708650434,4.29658627146272,3.4906558598336,4.02645113715029
"CALR",9.58401963155156,7.68069450786385,9.60067013701956,9.23134530563765,5.69114687591777,9.03951791115364,9.6041121489046,9.10830750450392,9.37098964474953,9.26766801436916,10.371516988739,8.54667303747267,9.13098102644629,9.44601305836274,8.94622053222496,8.91527133397015,9.46718436200609,8.57680870860422,9.69166632032942,9.84832694764539,8.16989600537007,9.98114923923949,9.90995069800928,9.68702640465777,9.01089215823866,8.33967415348631,10.1571885420733,9.18339211342811,9.3764992889059,9.2090350565465,9.67039412726707,10.6016679073166,9.58139972500742,9.744018151328,10.1463323366993,9.48591607085726,10.122186729723,8.26461954197455,8.8030944686212,8.92770434484408,9.34228857049589,8.54663677153722,9.37391089163836,7.42090970648047,10.9955118362926,9.37132537281361,9.18649111575029,9.67637475990338,10.3294543605839,7.04466491843647,8.91292182368632,8.38330054267646,8.98650924156865,8.08042861364881,8.81524069545923,8.01605458817563,9.52077495049195,9.55256600246622,10.207384832845,9.55994138988475,8.41489327011109,7.78200522517676,9.30359873056012,10.4088538654279,9.21479576256352,9.40207104173235,9.38083740390764,9.59103132706356,10.5858408422258,9.61717911436445,9.64079850327649,10.1141426254856,9.53206017386419,10.5535378884766
"PTPN11",7.0021100755421,7.34664107500349,6.90105702905091,6.33170724597877,5.01900250457702,6.41565182372559,7.32164380459579,6.5113097357688,7.10370257492705,6.2644651174962,7.08323662617809,7.86305722931499,6.60905002180311,7.11226163384553,7.24152584449199,7.91279745801243,7.0479687754426,7.56915399983735,6.48044121916094,8.04248877176372,-9.96578428466209,7.08173281898399,7.42199341635849,7.69958238396416,7.29569594601464,7.43731673997635,7.07921742882733,7.21186436558865,7.07054874933669,7.11821402502446,6.9503308112718,6.79582001075172,7.20931847879093,7.61102696367283,7.42118371692962,6.6787727479268,6.72242490647536,7.6084718971536,6.94006013987434,6.90040847295503,7.58771990174098,5.82826003278754,7.01631454325528,6.8163002660305,6.95947373902568,7.56394534120744,6.8103411811155,7.15307319827964,7.81962095656237,6.94125669724471,6.8836575144962,7.50125066383284,6.85159042266642,7.02961958698863,6.18981568583554,5.75430939238553,6.55383364974429,7.23980864743216,7.01760030239772,6.60939800350553,7.08950846540653,5.64721678569472,6.89274075481725,7.06620985597759,6.53517763452242,7.03228800714912,7.02361666791096,7.06246508815747,7.22143544874127,6.878691547277,7.79911145215105,6.55754109645492,6.70987715268704,6.98240716946219
"HLA-DQB1",3.20062272358133,-0.119405306136335,3.7182672673992,-9.96578428466209,1.13612856345297,4.71684508756869,2.24106917904094,6.11326822557024,8.12429585797943,4.45832855175423,7.80877772008731,4.02611979559722,5.79718078595732,4.21738453230009,3.97177838220423,3.71428958580311,7.15222779377131,4.13375731075942,-0.365946200780621,2.99316280834313,-9.96578428466209,2.56689895666776,4.55165969036171,4.72012999419826,1.50236230638626,4.02676460982878,5.68116027486452,3.13844733459136,3.15033663218872,3.86027875951646,3.93530655987659,3.96605675712718,3.02644046589247,3.86413415431815,1.57327799970029,5.56199236623125,2.41581370059535,6.70358039037368,5.49514832877948,5.92215658850778,2.64554940051638,-0.320387072217607,2.55109417430925,1.55061817011457,6.14395764194708,2.87795426040304,1.95368145718444,3.46454964585769,3.41072566593436,2.22599987607636,6.36686199534161,3.43567840582518,2.16732972556578,0.42868198707721,6.48954960651816,0.38709104508648,7.22152195059479,3.9688422977874,7.23326638178272,6.61114691907203,1.54404599058339,4.50915583530999,8.10330409664612,5.29902673654883,2.54570193733794,6.96386796535544,5.33600019696341,7.48177705484419,1.84093966690477,5.90324646788762,3.10556688086563,1.8002914192419,5.53958686085065,6.06849727924692
"ARID3B",1.84399691580682,-2.39348101345258,0.85314186215561,-9.96578428466209,-1.7177557801209,1.23547909137844,1.44292858491415,2.58261787889912,0.788842585344497,2.22795798639852,1.41378643735599,-3.04943796457445,1.11038919918197,1.72844026540412,1.14876381585824,0.0365889217657843,1.3714156642786,0.0516517447089023,-0.0443900017090376,-0.788558054463555,-9.96578428466209,0.197802231411123,0.963057762719001,2.19146267413316,0.319563352997123,-1.1577285736398,1.20904828846913,1.77458468922745,1.18251875698036,1.08486896450389,-0.0481883856625912,1.19111202091473,3.13745866252229,0.921380555754882,0.5172179700606,2.31028122392418,1.09429108845537,1.27619671856013,6.02245914363151,2.04553134646907,-0.171608464324216,0.499860816331795,2.00789194003364,-4.32750461641752,0.236047446706487,1.5313347132554,1.88226522466955,1.14638840646828,1.39373611822666,0.120104327563689,1.24452600563481,1.39889365269627,2.54329939682004,-0.449113037307831,4.78949176317254,0.718070641367913,1.92211261201883,0.539536515074357,2.15452626523817,1.30127967192272,0.296798573906434,2.00369160576504,1.66331183469956,2.4737211914757,-0.174015795543532,1.55969287006195,1.55023092909598,0.701146176908209,1.10144519329152,1.40754800209671,1.71433001483713,0.52785961956223,1.07736077172794,2.07819460521615
"EGR3",4.38771847645273,2.78045849966867,0.097617517156179,4.11046557823743,1.48745900356635,3.6533541212324,1.04055280424214,1.01040918705975,2.49875596004149,1.95340017681378,1.2606902937826,-9.96578428466209,1.35989692086877,1.9873732450073,1.26817577249744,0.32224490585775,1.54017314966009,5.07794458457375,-0.27859273070048,-2.81064201223402,-9.96578428466209,1.82658217796288,0.0926575414835983,3.08440168671583,4.06702692418404,-0.521448660378548,1.89602434848142,3.06426508218123,2.31205382442458,1.81222726399541,2.99780548286398,-0.0474941517583233,1.28988795706981,1.97543330522793,4.21894459849604,3.9361342623437,2.77276498535139,0.0511126741993517,3.52734231371756,2.42171904513611,2.74952409750436,1.67826121207987,3.11775294674417,4.13517020927442,4.94350573628482,4.63392674153753,0.143771506177938,2.01908721547108,4.01965833477021,2.710111476968,3.99124164263267,0.690703365715259,0.583009434175087,-2.39765792252495,2.55777275171314,0.541307269777345,2.05136299880868,2.00602883581925,4.79438247436324,1.34229052710044,5.92257323883848,-1.10903014575955,3.60500725672439,2.39272150507027,1.95401106623187,3.18321374383599,3.7296680214684,1.76553405523127,3.62140369301407,2.86066042751854,4.28185345094035,4.94756744579054,2.36818768234169,2.55974941183858
"FJX1",1.76756672520284,-2.87587891833618,1.55910147344737,-9.96578428466209,-9.96578428466209,3.16196397983669,0.826540211071536,-0.661213534590058,0.984656754110323,3.14874110367442,1.20182169202627,-9.96578428466209,-0.132622278386574,0.734895734015742,2.34233939310748,1.39280108898789,-0.28373187624153,3.05472010960124,0.633123879868885,0.453273012914903,-9.96578428466209,1.58804439916362,1.24486474920623,0.950135953780251,1.25654671187264,-2.51524948278052,2.5928067666448,0.856387627689431,0.980980236398304,-0.452993917555999,2.10985200922854,2.45377780040289,3.75562083808939,1.00225900064632,1.34865341959619,1.71096899187041,0.769061754200664,2.85377658937502,0.734770396997392,-0.412328519642883,2.23058875267449,-0.703167550493168,0.879584227772186,-9.96578428466209,-9.96578428466209,3.61263725897909,3.29888759910745,3.28117629166996,3.43474030743156,0.589220826473447,2.6128751600843,-0.964485044297549,3.3477224792549,-0.403370898014603,-0.312804356338882,1.72684779652375,2.80458144099695,1.67070251240204,3.75085983371152,2.70376370590842,1.31115552168405,-0.579473255182842,-0.167794721804842,1.40853116611438,3.33229352900572,2.35666820974998,2.2376598337736,2.73326543761778,2.96904525369224,2.71597637157037,2.98063917677262,1.92716864947648,2.52248748009503,3.61826385674357
"ALOX15B",-1.03724808521471,-2.61461061093258,0.0320918861123832,-9.96578428466209,-9.96578428466209,-2.09879069602254,-0.700306428066074,-4.26007642962806,-2.98190941313127,-3.97824988147944,2.54721605983649,-1.83388683476538,1.65174995426351,-0.264237666482826,2.21930632738252,-2.06114682580184,-1.10550378473293,0.0516517447089023,-3.76312207988374,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.973394420809578,-9.96578428466209,-9.96578428466209,2.17723774484459,-0.280148558569962,-0.914277441244675,-2.59596446117681,-0.928659391780566,0.132208355503586,-2.62502094935306,1.6392101824766,-3.44212675113588,-9.96578428466209,2.07019989789565,-3.58935402392301,1.24450109574392,-0.975974315508069,-0.334427063012492,-2.36219474079607,-9.96578428466209,-0.100543647041354,0.168081569666898,-9.96578428466209,2.19337860688601,-3.72102685189953,-5.27310221251008,-4.26530006772541,-1.25628493090948,-2.66970595550038,-2.33849932097726,-3.04981340778718,-4.3750295982454,0.833053987408008,-9.96578428466209,1.31462942525139,-1.84329340483438,-1.40385415851309,0.623558962127737,-9.96578428466209,-0.820089439864206,0.381030576129887,3.51723533867571,-1.36456970901024,0.629398979241164,1.62484489199268,3.37119662895495,-9.96578428466209,-0.80198250476599,-2.22928827785143,-0.0869443790427843,-1.84413336175394,-1.95217753525105
"PCED1B",0.853671384068043,-1.74416341180386,0.160295896603453,-9.96578428466209,-9.96578428466209,2.03491968768836,-0.593558674072369,3.79603864736684,1.73500150407172,-0.0927387996296424,0.543221666685947,2.40554033770269,2.61810274423817,1.36685632129028,2.43458027785849,2.01062210966541,3.44374687412828,-0.252875354700764,-5.30943130786302,1.82346428107119,-9.96578428466209,0.277169312310849,1.9522737527865,0.200623241120213,-1.97359642603482,-1.24000140875104,2.96621061922187,1.73687619326447,0.0289695534117377,0.190151142504787,0.132208355503586,0.36717055445809,0.403397959576274,1.69635755204187,-3.52596895311761,1.29121460750212,0.149364393895238,1.23377923313509,-0.0179952880528964,1.90002759761787,0.505853964473256,-2.41401582601763,2.91695875958361,-0.107282575055052,-9.96578428466209,2.1484411827327,-0.183949320207016,-1.07901834382694,-0.483939545143638,-0.165007539915446,3.05822366157245,-0.273680206030633,-1.55506428203755,-1.15413843238078,-9.96578428466209,-1.75597294263458,2.55860140537439,2.14489397399875,2.48566570261061,2.55469631631734,0.171374454755963,-0.820089439864206,3.09525236972204,1.39819313164527,-0.219766981575818,1.55969287006195,0.58850002207576,1.97192835528611,-3.97785289893997,1.39106613017277,-0.0216100874939747,-1.83057094244724,0.256222606780983,0.336154042907576
"APOBEC3B",1.37538171036657,2.35408844985558,2.89922962892261,-9.96578428466209,-9.96578428466209,3.93950439591876,1.05703295708123,2.7638868379226,2.45812126852159,1.74073003606688,2.22534966944674,4.47001496072613,2.70555176255432,3.64423703104173,2.31023361115029,4.47750828536622,4.56604918599961,4.18354190107902,1.87099256555433,2.67927155058845,-9.96578428466209,0.844466490617678,3.67796021662676,3.15372572706932,3.10126783026832,1.9732723043558,4.8717601059374,2.44081879773886,3.05081256507452,1.18951873278861,4.15725157499095,2.40341363505208,3.00382496104567,4.86858585500291,3.10134019540448,2.54902371163721,3.61246198236464,3.40083274935525,-1.82170281706022,2.21703544767613,4.09941602763091,1.73713686969748,2.39172310953019,1.64369679393742,-0.126172690360571,3.65823045616373,2.71536891547396,3.57400607586487,2.64355526545539,1.43382099698851,2.88097645436338,2.96179906764092,0.354356266931833,2.23165156284028,4.144915701873,1.85845379126153,4.93020782265667,3.39079753495237,3.97981667609669,2.200481194584,2.62975751330041,0.88863403801839,3.18743561744987,3.76262666650595,3.32035510602784,3.88830674729921,2.16450933471561,2.56134021785872,3.49920812311079,2.8057597916054,4.63211018377372,4.69126277098603,3.97094847311974,3.56591279337684
"CDH5",1.85327215335992,1.63751764062519,3.02665729590132,-9.96578428466209,1.52591961123692,4.1920113847712,5.12051121231419,2.89542802980451,2.92570070362785,3.3118595468972,2.49423220707704,3.96595241733829,4.19537531474771,3.36255366508461,4.2854545963828,2.38090949439362,3.27324711756463,1.24351363430165,2.18709905226423,3.60278528691573,-9.96578428466209,3.39653834118398,4.60581773246105,3.16216161897378,1.65539037019497,2.5882272543077,4.12837991960403,3.71003709315125,3.11791884746306,5.69670850218991,3.12574288510621,4.52934442212357,2.52561572548868,4.58437368147839,1.92801500295804,3.25124814918649,3.72867468694863,2.71804253866096,2.81146761121317,4.85778167576576,2.54150882924802,-3.21561554776084,4.78958470138936,1.64369679393742,4.32549648685449,3.75733101467033,3.53839564234451,1.79970055176897,1.84663896279889,3.41847148160232,3.67581445824536,0.191502167108901,1.90820059483971,1.52595813717391,3.93883761565532,0.47722199278915,1.96649519554574,2.10246844525464,4.57401910593029,4.28857857088231,2.69956795024894,1.24210158354352,4.34346751262004,4.06832423601265,3.4169477623076,3.46780024321156,5.13792998143228,2.68799147586539,2.20900007440118,3.3571041918756,2.21769888486438,1.88088736722508,3.05774137296079,3.39286361073304
